sample_id,ground_truth,classical_prediction,hybrid_prediction,classical_score,hybrid_score,classical_classification,hybrid_classification
3880,0,0,1,0.5593307018280029,0.6068019270896912,TN,FP
3881,0,0,1,0.5551815032958984,0.6510318517684937,TN,FP
3882,0,0,1,0.5522668957710266,0.7454599738121033,TN,FP
3883,0,0,1,0.5526121854782104,0.6716898083686829,TN,FP
3884,0,0,1,0.5596304535865784,0.7483506798744202,TN,FP
3885,0,0,1,0.5513538122177124,0.6406967639923096,TN,FP
3886,0,0,1,0.5632614493370056,0.6599820852279663,TN,FP
3887,0,0,1,0.5618585348129272,0.6209897398948669,TN,FP
3888,0,0,1,0.5645492076873779,0.610309362411499,TN,FP
3889,0,0,1,0.5408720970153809,0.5820903778076172,TN,FP
3890,0,0,1,0.552989661693573,0.5881664752960205,TN,FP
3891,0,0,1,0.5574283003807068,0.5788016319274902,TN,FP
3892,0,0,1,0.5506212115287781,0.5743181109428406,TN,FP
3893,0,0,1,0.5668690204620361,0.5878473520278931,TN,FP
3894,0,0,1,0.5732777118682861,0.5779533982276917,TN,FP
3895,0,0,1,0.566362738609314,0.5721396207809448,TN,FP
3896,0,0,1,0.5799866318702698,0.598015308380127,TN,FP
3897,0,0,1,0.5956642627716064,0.5984954237937927,TN,FP
3908,0,0,1,0.5449721813201904,0.5573040843009949,TN,FP
3909,0,0,1,0.5398868918418884,0.5520735383033752,TN,FP
3910,0,0,1,0.5635467767715454,0.5513105988502502,TN,FP
3911,0,0,1,0.5486124157905579,0.5586657524108887,TN,FP
3912,0,0,1,0.5450579524040222,0.5496504306793213,TN,FP
3913,0,0,1,0.5623263716697693,0.6078060865402222,TN,FP
3914,0,0,1,0.5460941195487976,0.5519850254058838,TN,FP
3915,0,0,1,0.5631959438323975,0.5501693487167358,TN,FP
3916,0,0,1,0.5329443216323853,0.5454174280166626,TN,FP
3917,0,0,1,0.5309643745422363,0.5537044405937195,TN,FP
3918,0,0,1,0.5348119139671326,0.5388574004173279,TN,FP
3919,0,0,1,0.5563737750053406,0.5356338024139404,TN,FP
3920,0,0,1,0.5471778512001038,0.5344859957695007,TN,FP
3921,0,0,1,0.5423564910888672,0.5355693697929382,TN,FP
3922,0,0,1,0.5429535508155823,0.5362141132354736,TN,FP
3923,0,0,1,0.5671337246894836,0.5241835713386536,TN,FP
3924,0,0,1,0.5208541750907898,0.5179826021194458,TN,FP
3925,0,0,1,0.5687049627304077,0.5145896077156067,TN,FP
3926,0,0,1,0.5427646636962891,0.5055219531059265,TN,FP
3927,0,0,1,0.5578193068504333,0.5087732076644897,TN,FP
3928,0,0,1,0.5337970852851868,0.5252954959869385,TN,FP
3929,0,0,1,0.5493890643119812,0.5153917670249939,TN,FP
3930,0,0,1,0.5477283000946045,0.5201139450073242,TN,FP
3931,0,0,1,0.5432340502738953,0.5087873339653015,TN,FP
3932,0,0,1,0.5379186868667603,0.500399112701416,TN,FP
3933,0,0,1,0.5444948673248291,0.6089044213294983,TN,FP
3934,0,0,1,0.5523359179496765,0.6209573149681091,TN,FP
3935,0,0,1,0.5440105199813843,0.608437180519104,TN,FP
3936,0,0,1,0.5441202521324158,0.6083365678787231,TN,FP
3937,0,0,1,0.5344673991203308,0.6194551587104797,TN,FP
3938,0,0,1,0.5530200004577637,0.6080976128578186,TN,FP
3939,0,0,1,0.5463844537734985,0.6173875331878662,TN,FP
3940,0,0,1,0.5611773133277893,0.6016448140144348,TN,FP
3941,0,0,1,0.5407392978668213,0.6048839688301086,TN,FP
3942,0,0,1,0.5448482036590576,0.6158444285392761,TN,FP
3943,0,0,1,0.5465545654296875,0.6070327758789062,TN,FP
3944,0,0,1,0.5463472008705139,0.6056903600692749,TN,FP
3945,0,0,1,0.5408245325088501,0.6172685027122498,TN,FP
3946,0,0,1,0.5501031279563904,0.6028658151626587,TN,FP
3947,0,0,1,0.5415195822715759,0.5986597537994385,TN,FP
3948,0,0,1,0.5669824481010437,0.6093356609344482,TN,FP
3949,0,0,1,0.5349838733673096,0.6023944020271301,TN,FP
3950,0,0,1,0.5302244424819946,0.6040289402008057,TN,FP
3951,0,0,1,0.5359030961990356,0.6035902500152588,TN,FP
3952,0,0,1,0.5397440195083618,0.6112583875656128,TN,FP
3953,0,0,1,0.5340432524681091,0.6079512238502502,TN,FP
3954,0,0,1,0.5294228196144104,0.6094293594360352,TN,FP
3955,0,0,1,0.5408788323402405,0.6033385992050171,TN,FP
3956,0,0,1,0.5437572598457336,0.6117804050445557,TN,FP
3957,0,0,1,0.5291550755500793,0.605728030204773,TN,FP
3958,0,0,1,0.5262253284454346,0.5974655747413635,TN,FP
3959,0,0,1,0.5456419587135315,0.5959318280220032,TN,FP
3960,0,0,1,0.541279137134552,0.60244220495224,TN,FP
3961,0,0,1,0.546678364276886,0.6034388542175293,TN,FP
3962,0,0,1,0.5316739082336426,0.5975921750068665,TN,FP
3963,0,0,1,0.5280230045318604,0.6034678220748901,TN,FP
3964,0,0,1,0.5365703701972961,0.6147709488868713,TN,FP
3965,0,0,1,0.5206854939460754,0.6013562679290771,TN,FP
3966,0,0,1,0.5318335890769958,0.6000189781188965,TN,FP
3967,0,0,1,0.5336438417434692,0.5914055109024048,TN,FP
3968,0,0,1,0.5364453792572021,0.6216133832931519,TN,FP
3969,0,0,1,0.5207220315933228,0.5844101309776306,TN,FP
3970,0,0,1,0.5216092467308044,0.5819740891456604,TN,FP
3971,0,0,1,0.509788990020752,0.5865753889083862,TN,FP
3972,0,0,1,0.5390753746032715,0.5879442095756531,TN,FP
3973,0,0,1,0.5202920436859131,0.5854527950286865,TN,FP
3974,0,0,1,0.5146137475967407,0.5829880237579346,TN,FP
3975,0,0,1,0.5171229839324951,0.5877246856689453,TN,FP
3976,0,0,1,0.5209026336669922,0.6063166856765747,TN,FP
3977,0,0,1,0.49918854236602783,0.5942274332046509,TN,FP
3978,0,0,1,0.526883065700531,0.5798245072364807,TN,FP
3979,0,0,1,0.5045357346534729,0.5743514895439148,TN,FP
3980,0,0,1,0.503068208694458,0.5744823217391968,TN,FP
3981,0,0,1,0.517173707485199,0.5853716135025024,TN,FP
3982,0,0,1,0.505887508392334,0.5996221303939819,TN,FP
3983,0,0,1,0.5175703763961792,0.5829832553863525,TN,FP
3984,0,0,1,0.5274500250816345,0.5763724446296692,TN,FP
3985,0,0,1,0.5150330066680908,0.5875107049942017,TN,FP
3986,0,0,1,0.5194529294967651,0.593183159828186,TN,FP
3987,0,0,1,0.5086501836776733,0.5791492462158203,TN,FP
3988,0,0,1,0.49778202176094055,0.5711442828178406,TN,FP
3989,0,0,1,0.5099887847900391,0.5805380344390869,TN,FP
3990,0,0,1,0.514363706111908,0.5813291668891907,TN,FP
3991,0,0,1,0.5149356722831726,0.5852664709091187,TN,FP
3992,0,0,1,0.5378537774085999,0.6070255637168884,TN,FP
3993,0,0,1,0.5398754477500916,0.6032261252403259,TN,FP
3994,0,0,1,0.5291914939880371,0.5916014909744263,TN,FP
3995,0,0,1,0.525357186794281,0.5850731134414673,TN,FP
3996,0,0,1,0.516986608505249,0.6110432147979736,TN,FP
3997,0,0,1,0.5255789160728455,0.5860790014266968,TN,FP
3998,0,0,1,0.5255022644996643,0.5853679180145264,TN,FP
3999,0,0,1,0.5217348337173462,0.5877825617790222,TN,FP
4000,0,0,1,0.5340709686279297,0.5977315902709961,TN,FP
4001,0,0,1,0.5448001623153687,0.5932431221008301,TN,FP
4002,0,0,1,0.5312309265136719,0.5841309428215027,TN,FP
4003,0,0,1,0.5443641543388367,0.6024366021156311,TN,FP
4004,0,0,1,0.5500108599662781,0.6072680950164795,TN,FP
4005,0,0,1,0.554317057132721,0.6195868849754333,TN,FP
4006,0,0,1,0.5494178533554077,0.6067426800727844,TN,FP
4007,0,0,1,0.5555559396743774,0.6196008920669556,TN,FP
4008,0,0,1,0.5517754554748535,0.647080659866333,TN,FP
4009,0,0,1,0.5552610158920288,0.6291450262069702,TN,FP
4010,0,0,1,0.5511228442192078,1.5310925245285034,TN,FP
4011,0,0,1,0.542513370513916,0.9755071401596069,TN,FP
4012,0,0,1,0.5373512506484985,0.6180166006088257,TN,FP
4013,0,0,1,0.5426000356674194,1.4820791482925415,TN,FP
4014,0,0,1,0.5323631763458252,0.6513816714286804,TN,FP
4015,0,0,1,0.5335218906402588,0.6218888759613037,TN,FP
4016,0,0,1,0.5178749561309814,0.5986985564231873,TN,FP
4017,0,0,1,0.5192492604255676,1.4107141494750977,TN,FP
4018,0,0,1,0.5246734619140625,1.456935167312622,TN,FP
4019,0,0,1,0.5342651009559631,1.3954668045043945,TN,FP
4020,0,0,1,0.5209505558013916,1.3810328245162964,TN,FP
4021,0,0,1,0.5186348557472229,1.377578616142273,TN,FP
4022,0,0,1,0.5337854623794556,1.369144320487976,TN,FP
4023,0,0,1,0.5501481890678406,1.4496906995773315,TN,FP
4024,0,0,1,0.5268831849098206,1.3428219556808472,TN,FP
4025,0,0,1,0.5270830392837524,1.326665997505188,TN,FP
4026,0,0,1,0.5255169868469238,1.3379019498825073,TN,FP
4027,0,0,1,0.5195062756538391,1.345717191696167,TN,FP
4060,0,0,1,0.6122623085975647,1.3421412706375122,TN,FP
4068,0,0,1,0.6078343391418457,1.2820910215377808,TN,FP
4074,0,0,1,0.6082237362861633,1.2059657573699951,TN,FP
4078,0,0,1,0.5989088416099548,1.2187861204147339,TN,FP
4079,0,0,1,0.5681862831115723,1.2040965557098389,TN,FP
4081,0,0,1,0.5912619829177856,1.1479744911193848,TN,FP
4083,0,0,1,0.5935896039009094,1.1702520847320557,TN,FP
4085,0,0,1,0.6021496057510376,1.135416865348816,TN,FP
4087,0,0,1,0.5884706377983093,1.200822353363037,TN,FP
4088,0,0,1,0.5857572555541992,1.1231276988983154,TN,FP
4089,0,0,1,0.6002301573753357,1.095475673675537,TN,FP
4090,0,0,1,0.5692899227142334,1.0651700496673584,TN,FP
4091,0,0,1,0.568725049495697,1.0905708074569702,TN,FP
4093,0,0,1,0.5842711925506592,1.0815482139587402,TN,FP
4094,0,0,1,0.5775839686393738,1.0460565090179443,TN,FP
4096,0,0,1,0.5746750831604004,1.10646390914917,TN,FP
4097,0,0,1,0.5783371329307556,1.0178567171096802,TN,FP
4098,0,0,1,0.5669814944267273,1.01211416721344,TN,FP
4099,0,0,1,0.5532099008560181,0.948598325252533,TN,FP
4100,0,0,1,0.5973396897315979,0.9688229560852051,TN,FP
4101,0,0,1,0.548805832862854,1.037744164466858,TN,FP
4102,0,0,1,0.5579326152801514,0.9739237427711487,TN,FP
4103,0,0,1,0.5845540761947632,0.9561025500297546,TN,FP
4104,0,0,1,0.6003101468086243,0.9875205755233765,TN,FP
4105,0,0,1,0.5607929825782776,0.9489755034446716,TN,FP
4106,0,0,1,0.5490602850914001,0.9103358387947083,TN,FP
4107,0,0,1,0.5425764322280884,0.9230830669403076,TN,FP
4108,0,0,1,0.5812876224517822,0.9672052264213562,TN,FP
4109,0,0,1,0.6006973385810852,0.8934621214866638,TN,FP
4110,0,0,1,0.5512732863426208,0.9019344449043274,TN,FP
4111,0,0,1,0.5940801501274109,0.8934617638587952,TN,FP
4112,0,0,1,0.5559973120689392,0.8995211720466614,TN,FP
4113,0,0,1,0.5361295938491821,0.8507172465324402,TN,FP
4114,0,0,1,0.5424551963806152,0.8408796787261963,TN,FP
4115,0,0,1,0.540473461151123,0.8335172533988953,TN,FP
4116,0,0,1,0.5318983197212219,0.8286544680595398,TN,FP
4117,0,0,1,0.5403493046760559,0.7880238890647888,TN,FP
4118,0,0,1,0.5259503722190857,0.7758538126945496,TN,FP
4119,0,0,1,0.5206084251403809,0.7607122659683228,TN,FP
4120,0,0,1,0.5621816515922546,0.768707275390625,TN,FP
4121,0,0,1,0.5198745131492615,0.7508241534233093,TN,FP
4122,0,0,1,0.5199233293533325,0.7478623986244202,TN,FP
4123,0,0,1,0.5519914031028748,0.7017030119895935,TN,FP
4124,0,0,1,0.5350536108016968,0.717074990272522,TN,FP
4125,0,0,1,0.5236452221870422,0.713269054889679,TN,FP
4126,0,0,1,0.5403127074241638,0.6865604519844055,TN,FP
4127,0,0,1,0.5326829552650452,0.7046595215797424,TN,FP
4128,0,0,1,0.5739171504974365,0.6883256435394287,TN,FP
4129,0,0,1,0.558197557926178,0.6817468404769897,TN,FP
4130,0,0,1,0.5544566512107849,0.655853271484375,TN,FP
4131,0,0,1,0.5417062640190125,0.6486141681671143,TN,FP
4132,0,0,1,0.5331263542175293,0.6357490420341492,TN,FP
4133,0,0,1,0.5252994298934937,0.6232175230979919,TN,FP
4134,0,0,1,0.5476322770118713,0.6124888062477112,TN,FP
4135,0,0,1,0.5509054064750671,0.5970348715782166,TN,FP
4136,0,0,1,0.5607920289039612,0.6151729822158813,TN,FP
4137,0,0,1,0.5457087159156799,0.6031544208526611,TN,FP
4138,0,0,1,0.5524784922599792,0.6048177480697632,TN,FP
4139,0,0,1,0.5815854072570801,0.5896492004394531,TN,FP
4140,0,0,1,0.5535984635353088,0.588215172290802,TN,FP
4141,0,0,1,0.5306463241577148,0.5672493577003479,TN,FP
4142,0,0,1,0.5825235843658447,0.5548849701881409,TN,FP
4143,0,0,1,0.5640830993652344,0.5561681985855103,TN,FP
4144,0,0,1,0.5660643577575684,0.5488712191581726,TN,FP
4145,0,0,1,0.5638991594314575,0.5527097582817078,TN,FP
4146,0,0,1,0.5785729885101318,0.5492565035820007,TN,FP
4147,0,0,1,0.5596714615821838,0.5478261709213257,TN,FP
4148,0,0,1,0.5566049814224243,0.5475054383277893,TN,FP
4149,0,0,1,0.5809303522109985,0.5553199052810669,TN,FP
4150,0,0,1,0.589378833770752,0.5565570592880249,TN,FP
4151,0,0,1,0.5823484063148499,0.5492367744445801,TN,FP
4152,0,0,1,0.5491299629211426,0.5531582832336426,TN,FP
4153,0,0,1,0.5811496376991272,0.5678806304931641,TN,FP
4154,0,0,1,0.5918489098548889,0.5738945007324219,TN,FP
4155,0,0,1,0.5731907486915588,0.578224241733551,TN,FP
4156,0,0,1,0.5929356217384338,0.593309223651886,TN,FP
4157,0,0,1,0.6000530123710632,0.6192825436592102,TN,FP
4158,0,0,1,0.5941365957260132,0.620962917804718,TN,FP
4168,0,0,1,0.5814211368560791,0.6571862101554871,TN,FP
4169,0,0,1,0.5806858539581299,0.6718502640724182,TN,FP
4170,0,0,1,0.5504930019378662,0.6587855815887451,TN,FP
4171,0,0,1,0.5601117014884949,0.6467587351799011,TN,FP
4172,0,0,1,0.5799417495727539,0.6549949049949646,TN,FP
4173,0,0,1,0.5853546261787415,0.6424345970153809,TN,FP
4174,0,0,1,0.5962026119232178,0.6523331999778748,TN,FP
4175,0,0,1,0.5885114073753357,0.6548363566398621,TN,FP
4176,0,0,1,0.5688847303390503,0.6416063904762268,TN,FP
4177,0,0,1,0.5850642919540405,0.640317440032959,TN,FP
4178,0,0,1,0.5720801949501038,0.6455478668212891,TN,FP
4179,0,0,1,0.5682228803634644,0.635256290435791,TN,FP
4180,0,0,1,0.5891503691673279,0.6360211372375488,TN,FP
4181,0,0,1,0.5837092399597168,0.628307044506073,TN,FP
4182,0,0,1,0.5739648938179016,0.640561580657959,TN,FP
4183,0,0,1,0.5877725481987,0.6282027959823608,TN,FP
4184,0,0,1,0.5814816951751709,0.6227385997772217,TN,FP
4185,0,0,1,0.5730083584785461,0.6257829666137695,TN,FP
4186,0,0,1,0.5917368531227112,0.6302677989006042,TN,FP
4187,0,0,1,0.5918989777565002,0.6101070046424866,TN,FP
4188,0,0,1,0.5496809482574463,0.6052563786506653,TN,FP
4189,0,0,1,0.5648438930511475,0.5973392724990845,TN,FP
4190,0,0,1,0.5734972357749939,0.5980406403541565,TN,FP
4191,0,0,1,0.5624036192893982,0.5925761461257935,TN,FP
4192,0,0,1,0.5485355854034424,0.5877589583396912,TN,FP
4193,0,0,1,0.5435199737548828,0.5907409191131592,TN,FP
4194,0,0,1,0.5544882416725159,0.5784692168235779,TN,FP
4195,0,0,1,0.5484697818756104,0.5772606134414673,TN,FP
4196,0,0,1,0.5704662799835205,0.5866827964782715,TN,FP
4197,0,0,1,0.5819929242134094,0.5817031264305115,TN,FP
4198,0,0,1,0.5636370778083801,0.5897895097732544,TN,FP
4199,0,0,1,0.5828409790992737,0.6004341840744019,TN,FP
4200,0,0,1,0.600384533405304,0.6041465401649475,TN,FP
4201,0,0,1,0.604299783706665,0.6172871589660645,TN,FP
4202,0,0,1,0.5727925300598145,0.5994617938995361,TN,FP
4203,0,0,1,0.5903514623641968,0.6321743130683899,TN,FP
4205,0,0,1,0.6123374700546265,0.6145867705345154,TN,FP
4206,0,0,1,0.6071464419364929,0.6049835681915283,TN,FP
4234,0,0,1,0.6124505400657654,0.6612263321876526,TN,FP
4241,0,0,1,0.6107496619224548,0.6662838459014893,TN,FP
4242,0,0,1,0.6131240725517273,0.6392834186553955,TN,FP
4243,0,0,1,0.6029037833213806,0.6619714498519897,TN,FP
4244,0,0,1,0.596166729927063,0.6809024810791016,TN,FP
4245,0,0,1,0.601535439491272,0.6977157592773438,TN,FP
4249,0,0,1,0.5886934995651245,0.6780776977539062,TN,FP
4250,0,0,1,0.5908510088920593,0.6875142455101013,TN,FP
4304,0,0,1,0.6106830835342407,1.254601240158081,TN,FP
4305,0,0,1,0.5960744023323059,1.2491284608840942,TN,FP
4306,0,0,1,0.5777941346168518,1.234778642654419,TN,FP
4307,0,0,1,0.5781934857368469,1.1927731037139893,TN,FP
4308,0,0,1,0.6119697093963623,1.2254317998886108,TN,FP
4309,0,0,1,0.6011711955070496,1.2087674140930176,TN,FP
4310,0,0,1,0.578193187713623,1.1615179777145386,TN,FP
4311,0,0,1,0.5873069167137146,1.1869020462036133,TN,FP
4312,0,0,1,0.5612801909446716,1.1699552536010742,TN,FP
4314,0,0,1,0.5829313397407532,1.1840033531188965,TN,FP
4315,0,0,1,0.5974195599555969,1.3045889139175415,TN,FP
4317,0,0,1,0.6051962375640869,1.1743842363357544,TN,FP
4318,0,0,1,0.5415895581245422,1.1388885974884033,TN,FP
4319,0,0,1,0.6063225865364075,1.2368254661560059,TN,FP
4320,0,0,1,0.5721395611763,1.1676331758499146,TN,FP
4321,0,0,1,0.573138415813446,1.1350939273834229,TN,FP
4322,0,0,1,0.583395779132843,1.1164138317108154,TN,FP
4324,0,0,1,0.604361355304718,1.1325745582580566,TN,FP
4325,0,0,1,0.5992143154144287,1.1541359424591064,TN,FP
4326,0,0,1,0.5828685164451599,1.1492986679077148,TN,FP
4327,0,0,1,0.6078762412071228,1.1905980110168457,TN,FP
4328,0,0,1,0.578687846660614,1.0962103605270386,TN,FP
4329,0,0,1,0.5916025638580322,1.1275231838226318,TN,FP
4330,0,0,1,0.5602471828460693,1.1505157947540283,TN,FP
4331,0,0,1,0.5527341961860657,1.1061241626739502,TN,FP
4332,0,0,1,0.5579602718353271,1.0261174440383911,TN,FP
4333,0,0,1,0.5306833386421204,1.0803484916687012,TN,FP
4334,0,0,1,0.5037896633148193,1.0506230592727661,TN,FP
4335,0,0,1,0.5596674084663391,1.0511696338653564,TN,FP
4336,0,0,1,0.5018049478530884,1.0648243427276611,TN,FP
4337,0,0,1,0.5377207398414612,1.0224159955978394,TN,FP
4338,0,0,1,0.5258593559265137,0.9826955199241638,TN,FP
4339,0,0,1,0.5113341808319092,0.9905247688293457,TN,FP
4340,0,0,1,0.5075829029083252,0.9551675915718079,TN,FP
4341,0,0,1,0.509880542755127,0.9717504978179932,TN,FP
4342,0,0,1,0.5293348431587219,0.9808790683746338,TN,FP
4343,0,0,1,0.5629558563232422,0.9800997376441956,TN,FP
4344,0,0,1,0.523037850856781,0.9592545032501221,TN,FP
4345,0,0,1,0.4913179874420166,0.9083424210548401,TN,FP
4346,0,0,1,0.5274201035499573,0.8934664726257324,TN,FP
4347,0,0,1,0.5130175948143005,0.9274864196777344,TN,FP
4348,0,0,1,0.5046606063842773,0.8775819540023804,TN,FP
4349,0,0,1,0.49428513646125793,0.8744311332702637,TN,FP
4350,0,0,1,0.5260429978370667,0.9089752435684204,TN,FP
4351,0,0,1,0.5110042691230774,0.9044143557548523,TN,FP
4352,0,0,1,0.49416327476501465,0.9014772772789001,TN,FP
4353,0,0,1,0.5293996930122375,0.8510993123054504,TN,FP
4354,0,0,1,0.5000996589660645,0.8553022146224976,TN,FP
4355,0,0,1,0.5746501684188843,0.6272045969963074,TN,FP
4356,0,0,1,0.5602729916572571,0.6366059184074402,TN,FP
4357,0,0,1,0.5589514374732971,0.6217640042304993,TN,FP
4358,0,0,1,0.552405595779419,0.6157668828964233,TN,FP
4359,0,0,1,0.5731093287467957,0.6170618534088135,TN,FP
4360,0,0,1,0.5812461376190186,0.6191595196723938,TN,FP
4361,0,0,1,0.5561708211898804,0.6208354830741882,TN,FP
4362,0,0,1,0.5687668323516846,0.6148410439491272,TN,FP
4363,0,0,1,0.5471485257148743,0.6090246438980103,TN,FP
4364,0,0,1,0.5541305541992188,0.611834704875946,TN,FP
4365,0,0,1,0.5530321598052979,0.6131908893585205,TN,FP
4366,0,0,1,0.5260459780693054,0.6025242805480957,TN,FP
4367,0,0,1,0.5471121668815613,0.599461019039154,TN,FP
4368,0,0,1,0.5526740550994873,0.6064437627792358,TN,FP
4369,0,0,1,0.5655787587165833,0.6083675622940063,TN,FP
4370,0,0,1,0.5635731220245361,0.6170191764831543,TN,FP
4371,0,0,1,0.5595752596855164,0.6050857901573181,TN,FP
4372,0,0,1,0.5538561940193176,0.6346432566642761,TN,FP
4373,0,0,1,0.5581589937210083,0.6051784157752991,TN,FP
4374,0,0,1,0.5519109964370728,0.6067062020301819,TN,FP
4375,0,0,1,0.5737887024879456,0.622373104095459,TN,FP
4376,0,0,1,0.5574176907539368,0.6020827889442444,TN,FP
4377,0,0,1,0.5781205892562866,0.6115690469741821,TN,FP
4378,0,0,1,0.5579946041107178,0.6115516424179077,TN,FP
4379,0,0,1,0.5595607161521912,0.6102809309959412,TN,FP
4380,0,0,1,0.5659072399139404,0.6114968061447144,TN,FP
4381,0,0,1,0.5954022407531738,0.6283302903175354,TN,FP
4382,0,0,1,0.5895618200302124,0.6094765663146973,TN,FP
4383,0,0,1,0.579944908618927,0.6215859055519104,TN,FP
4384,0,0,1,0.5758872032165527,0.6072081923484802,TN,FP
4385,0,0,1,0.586560070514679,0.6063801050186157,TN,FP
4386,0,0,1,0.5760663747787476,0.6111425161361694,TN,FP
4387,0,0,1,0.589586615562439,0.6100122332572937,TN,FP
4388,0,0,1,0.5745486617088318,0.6006256937980652,TN,FP
4389,0,0,1,0.5761135220527649,0.6014686822891235,TN,FP
4390,0,0,1,0.5825434923171997,0.6034282445907593,TN,FP
4391,0,0,1,0.594871461391449,0.5963331460952759,TN,FP
4392,0,0,1,0.5604279637336731,0.6065621972084045,TN,FP
4393,0,0,1,0.5621151924133301,0.5826053619384766,TN,FP
4394,0,0,1,0.5687822103500366,0.5734032392501831,TN,FP
4395,0,0,1,0.5513933300971985,0.5695990920066833,TN,FP
4396,0,0,1,0.5469326972961426,0.5827755331993103,TN,FP
4397,0,0,1,0.5715742707252502,0.5726836919784546,TN,FP
4398,0,0,1,0.5566648840904236,0.5680614709854126,TN,FP
4399,0,0,1,0.560207724571228,0.5627578496932983,TN,FP
4400,0,0,1,0.5632627010345459,0.5596176385879517,TN,FP
4401,0,0,1,0.5458804965019226,0.5651026368141174,TN,FP
4402,0,0,1,0.5645654201507568,0.5672988891601562,TN,FP
4403,0,0,1,0.5982867479324341,0.6098280549049377,TN,FP
4404,0,0,1,0.5632684826850891,0.5873731374740601,TN,FP
4405,0,0,1,0.5670520663261414,0.5859380960464478,TN,FP
4406,0,0,1,0.5709850192070007,0.5918336510658264,TN,FP
4407,0,0,1,0.5565216541290283,0.559351921081543,TN,FP
4408,0,0,1,0.5615830421447754,0.5726853013038635,TN,FP
4409,0,0,1,0.5677671432495117,0.5763564109802246,TN,FP
4410,0,0,1,0.5623180866241455,0.5680883526802063,TN,FP
4411,0,0,1,0.5568487644195557,0.5596053600311279,TN,FP
4412,0,0,1,0.5842064619064331,0.5686535239219666,TN,FP
4413,0,0,1,0.5728764533996582,0.5608921647071838,TN,FP
4414,0,0,1,0.5826500654220581,0.5634049773216248,TN,FP
4415,0,0,1,0.5641912817955017,0.5620070099830627,TN,FP
4416,0,0,1,0.5663646459579468,0.5582714676856995,TN,FP
4417,0,0,1,0.5786166191101074,0.5784659385681152,TN,FP
4418,0,0,1,0.5755209922790527,0.5704591274261475,TN,FP
4419,0,0,1,0.5538506507873535,1.0355623960494995,TN,FP
4420,0,0,1,0.5500332117080688,1.0360654592514038,TN,FP
4421,0,0,1,0.5564768314361572,1.063952922821045,TN,FP
4422,0,0,1,0.551866888999939,1.042496681213379,TN,FP
4423,0,0,1,0.5492232441902161,1.042036771774292,TN,FP
4424,0,0,1,0.5367411971092224,1.037322998046875,TN,FP
4425,0,0,1,0.5302361845970154,1.0161967277526855,TN,FP
4426,0,0,1,0.5288257002830505,1.0004457235336304,TN,FP
4427,0,0,1,0.5322836637496948,0.9838409423828125,TN,FP
4428,0,0,1,0.557491660118103,0.9888342022895813,TN,FP
4429,0,0,1,0.5391369462013245,0.984916627407074,TN,FP
4430,0,0,1,0.5483870506286621,0.9875941276550293,TN,FP
4431,0,0,1,0.5394410490989685,0.9904899001121521,TN,FP
4432,0,0,1,0.5292404294013977,0.9734610915184021,TN,FP
4433,0,0,1,0.537351131439209,0.9715652465820312,TN,FP
4434,0,0,1,0.5572341680526733,0.9514877200126648,TN,FP
4435,0,0,1,0.5422433614730835,0.9498677253723145,TN,FP
4436,0,0,1,0.5396530032157898,0.9459882378578186,TN,FP
4437,0,0,1,0.5542479157447815,0.9566929340362549,TN,FP
4438,0,0,1,0.5473169684410095,0.9325960278511047,TN,FP
4439,0,0,1,0.532163679599762,0.9346370100975037,TN,FP
4440,0,0,1,0.530002772808075,0.9215015172958374,TN,FP
4441,0,0,1,0.5393983721733093,0.8975674510002136,TN,FP
4442,0,0,1,0.5385902523994446,0.8891310095787048,TN,FP
4443,0,0,1,0.5473583340644836,0.8789882659912109,TN,FP
4444,0,0,1,0.5495999455451965,0.8869625329971313,TN,FP
4445,0,0,1,0.5437150001525879,0.8823149800300598,TN,FP
4446,0,0,1,0.5512828230857849,0.8830509781837463,TN,FP
4447,0,0,1,0.5626621842384338,0.8854963183403015,TN,FP
4448,0,0,1,0.5785338878631592,0.8746384382247925,TN,FP
4449,0,0,1,0.5849108099937439,0.8756542205810547,TN,FP
4450,0,0,1,0.580249011516571,0.8638227581977844,TN,FP
4451,0,0,1,0.5778019428253174,0.8594367504119873,TN,FP
4452,0,0,1,0.5816055536270142,0.8552256226539612,TN,FP
4453,0,0,1,0.5827415585517883,0.849667489528656,TN,FP
4454,0,0,1,0.5917062163352966,0.8470104932785034,TN,FP
4455,0,0,1,0.5799189209938049,0.8318013548851013,TN,FP
4456,0,0,1,0.5883622169494629,0.8315715193748474,TN,FP
4457,0,0,1,0.5891771912574768,0.8345592617988586,TN,FP
4458,0,0,1,0.5845873355865479,0.8231936693191528,TN,FP
4459,0,0,1,0.5979688167572021,0.8222982883453369,TN,FP
4460,0,0,1,0.5997579097747803,0.8276525735855103,TN,FP
4461,0,0,1,0.5996895432472229,0.8205951452255249,TN,FP
4462,0,0,1,0.603603720664978,0.8230590224266052,TN,FP
4463,0,0,1,0.6007867455482483,0.8126756548881531,TN,FP
4464,0,0,1,0.6050989627838135,0.809069037437439,TN,FP
4465,0,0,1,0.606453001499176,0.804817795753479,TN,FP
4466,0,0,1,0.6043725609779358,0.8010256886482239,TN,FP
4467,0,0,1,0.6046279668807983,0.7944360971450806,TN,FP
4468,0,0,1,0.600807249546051,0.7832802534103394,TN,FP
4469,0,0,1,0.5933597683906555,0.7648870348930359,TN,FP
